,Unnamed: 0,instNum,instName,city,s\bagrut- list of schools.xlsx,es\main list - highschool.xlsx,all_files\school - bagrut.xlsx,list from students report.xlsx,nts/all_files\schools_utm.xlsx, list from school - money.xlsx
2205,2205,288084.0,"בי""ס אמירה בסמה",ירושלים,False,True,False,True,False,True
2206,2206,331058.0,אוזר ישראל,ירושלים,False,True,False,True,False,True
2207,2207,346478.0,ישיבת ליקווד לצעירים,ירושלים,False,True,False,True,False,True
2208,2208,373159.0,דרך המלך,ירושלים,False,True,False,True,False,True
2209,2209,440461.0,אור אברהם טשכנוב,ירושלים,False,True,False,True,False,True
2210,2210,440776.0,תהלות אליהו,ירושלים,False,True,False,True,False,True
2211,2211,460535.0,"עי""ס סמהר לבנות",ירושלים,False,True,False,True,False,True
2212,2212,460675.0,על יסודי אומליסון,ירושלים,False,True,False,False,False,True
2213,2213,499566.0,ישיבת בארות החיים,ירושלים,False,True,False,True,False,True
2214,2214,499632.0,אמרי משה,ירושלים,False,True,False,True,False,True
2215,2215,499905.0,בית התפוצות,ירושלים,False,True,False,True,False,True
2216,2216,519629.0,זיו התורה,ירושלים,False,True,False,True,False,True
2217,2217,560243.0,בית ספר מכון להוראה,ירושלים,False,True,False,True,False,True
2218,2218,560284.0,פאר יעקב,ירושלים,False,True,False,True,False,True
2219,2219,560367.0,בית מרדכי,ירושלים,False,True,False,True,False,True
2220,2220,560698.0,מנחם ציון,ירושלים,False,True,False,True,False,True
2221,2221,715359.0,בית רבקה,ירושלים,False,True,False,True,False,True
2222,2222,770834.0,מקיף דתי ג'ינוגלי,ירושלים,False,True,True,True,False,True
2223,2223,230276.0,"מח""ט מגדל העמק",מגדל העמק,False,True,False,True,False,True
2224,2224,560375.0,דרכה של תורה,מודיעין עילית,False,True,False,True,False,True
2225,2225,441675.0,ישיבה לצעירים יסודות,נחל שורק,False,True,False,True,False,True
2226,2226,244400.0,תומר דבורה,צפת,False,True,False,True,False,True
2227,2227,560474.0,ישיבה אורות מרדכי,צפת,False,True,False,False,False,True
2228,2228,141473.0,מאורות התורה,קרית יערים,False,True,True,True,False,True
2229,2229,640680.0,ישיבת תומכי תמימים,קרית מלאכי,False,True,False,True,False,True
2230,2230,441253.0,"תיכון ת""א ראשל""צ מע'",ראשון לציון,False,True,False,True,False,True
2231,2231,440156.0,תיכון אזורי רמלה לוד,רמלה,False,True,True,True,False,True
2232,2232,442384.0,"תיכון ע""ש רועי קליין",רעננה,False,True,True,True,False,True
2233,2233,541797.0,"ביה""ס חינוך לנוער",תל אביב-יפו,False,True,False,True,False,True
2234,2234,544429.0,ישיבת ברכת יצחק,אור יהודה,False,True,False,False,False,False
2235,2235,640847.0,היכל התורה,אשדוד,False,True,False,False,False,False
2236,2236,640946.0,"תיכון ת""א של' אשקלון",אשקלון,False,True,False,True,False,True
2237,2237,519355.0,עתיד רמת חובב,באר שבע,False,True,False,False,False,False
2238,2238,670299.0,תיכון תלם,באר שבע,False,True,False,True,False,True
2239,2239,351023.0,אוהלי מנחם,בית שמש,False,True,False,False,False,False
2240,2240,362160.0,ישיבת חמדת התורה,בית שמש,False,True,False,True,False,True
2241,2241,460204.0,אורחות התלמוד,בית שמש,False,True,False,False,False,False
2242,2242,460287.0,קדושת לוי,בית שמש,False,True,False,True,False,True
2243,2243,190090.0,מדרש יחיאל,ביתר עילית,False,True,False,True,False,True
2244,2244,363143.0,היכל אברהם,ביתר עילית,False,True,False,False,False,False
2245,2245,372920.0,ישיבת תפארת חיים,ביתר עילית,False,True,False,False,False,False
2246,2246,454330.0,סמינר תבונות,ביתר עילית,False,True,False,True,False,True
2247,2247,460352.0,ישיבת תפארת יצחק,ביתר עילית,False,True,False,False,False,False
2248,2248,541078.0,היכל אברהם אלימלך,בני ברק,False,True,False,True,False,True
2249,2249,541417.0,ישיבת יד אזוב,בני ברק,False,True,False,False,False,False
2250,2250,544445.0,מרכז תורני קב ונקי,בני ברק,False,True,False,False,False,False
2251,2251,541763.0,התיכוניה העירונית,בת ים,False,True,False,True,False,True
2252,2252,174441.0,"בי""ס שדה בר",גוש עציון,False,True,False,False,False,False
2253,2253,357491.0,תפארת תמימים,חדרה,False,True,False,True,False,True
2254,2254,521377.0,מדעים ויהדות בנות,חדרה,False,True,False,False,False,False
2255,2255,340646.0,"תיכון ת""א שלוחת חיפה",חיפה,False,True,False,True,False,True
2256,2256,560649.0,בת מלך,טבריה,False,True,False,True,False,True
2257,2257,141184.0,ישיבת מענה שמחה,ירושלים,False,True,False,False,False,False
2258,2258,141226.0,בית מדרש אור השלום,ירושלים,False,True,False,False,False,False
2259,2259,141788.0,ישיבת שערי תורה,ירושלים,False,True,False,True,False,True
2260,2260,141994.0,תיכון תל אביב,ירושלים,False,True,False,True,False,True
2261,2261,144345.0,ישיבת אונגוואר,ירושלים,False,True,False,False,False,False
2262,2262,148106.0,מקיף בית צפאפא,ירושלים,False,True,False,False,False,True
2263,2263,160184.0,ים התורה,ירושלים,False,True,False,True,False,True
2264,2264,160515.0,אבן ישראל,ירושלים,False,True,False,True,False,True
2265,2265,163824.0,ישיבת אמרי שפר,ירושלים,False,True,False,True,False,True
2266,2266,176057.0,עטרת חן,ירושלים,False,True,False,True,False,True
2267,2267,176156.0,"ביה""ס ע""ש דביקו",ירושלים,False,True,False,True,False,True
2268,2268,177295.0,ארשת בית יעקב,ירושלים,False,True,False,True,False,True
2269,2269,183236.0,מקיף א' ראס אלעאמוד,ירושלים,False,True,False,False,False,True
2270,2270,199927.0,ישיבת נזר התורה,ירושלים,False,True,False,False,False,False
2271,2271,331033.0,תורת אוהל יצחק,ירושלים,False,True,False,True,False,True
2272,2272,338111.0,ישיבת היכל שלום,ירושלים,False,True,False,True,False,True
2273,2273,361386.0,ברכת אהרון,ירושלים,False,True,False,True,False,True
2274,2274,363150.0,ישיבת פאר יעקב,ירושלים,False,True,False,True,False,True
2275,2275,364786.0,זכרון אמיר יהודה י-ם,ירושלים,False,True,False,True,False,True
2276,2276,366872.0,דרכי תורה,ירושלים,False,True,False,False,False,True
2277,2277,366898.0,תפארת החינוך,ירושלים,False,True,False,True,False,True
2278,2278,442707.0,אהבת תורה,ירושלים,False,True,False,True,False,True
2279,2279,455451.0,שלחן המלך,ירושלים,False,True,False,True,False,True
2280,2280,460170.0,בניין שלמה וירושלים,ירושלים,False,True,False,False,False,False
2281,2281,460329.0,אלמוסתקבל א-טור תכון,ירושלים,False,True,False,True,False,True
2282,2282,460485.0,תכון אלגבל אלנמודגיה,ירושלים,False,True,False,True,False,True
2283,2283,521187.0,ישיבת בית אשר,ירושלים,False,True,False,True,False,True
2284,2284,560185.0,בית השם נהלך,ירושלים,False,True,False,False,False,False
2285,2285,560235.0,תורת משה-זכרוןקדושים,ירושלים,False,True,False,True,False,True
2286,2286,560326.0,ישיבת כנסת שלמה,ירושלים,False,True,False,False,False,False
2287,2287,560672.0,נר יוסף,ירושלים,False,True,False,True,False,True
2288,2288,710418.0,בית ספר עתיד,ירושלים,False,True,False,True,False,True
2289,2289,441261.0,"תיכון ת""א_כפר-סבא",כפר סבא,False,True,False,True,False,True
2290,2290,248799.0,תכון אורית ליד מכללה,סח'נין,False,True,False,True,False,True
2291,2291,476382.0,בית החינוך הדמוקרטי,פרדס חנה-כרכור,False,True,False,False,False,False
2292,2292,430272.0,מפתן ברק,פתח תקוה,False,True,False,True,False,True
2293,2293,460618.0,לא תיטוש,פתח תקוה,False,True,False,False,False,False
2294,2294,238535.0,ישראל אריה לייב,צפת,False,True,False,False,False,False
2295,2295,460295.0,ישועה וחיים,צפת,False,True,False,False,False,False
2296,2296,460261.0,אולפנת גילה בקצרין,קצרין,False,True,False,True,False,True
2297,2297,660241.0,ישיבת קרית מלאכי,קרית מלאכי,False,True,False,True,False,True
2298,2298,410159.0,חדר ראשון לציון,ראשון לציון,False,True,False,True,False,True
2299,2299,660001.0,אבו שחאדה,רהט,False,True,False,True,False,True
2300,2300,660118.0,"ב""ס טכנולוגי עמל רהט",רהט,False,True,False,False,False,True
2301,2301,442038.0,"תכון ת""א שלוחת ראשלצ",רחובות,False,True,False,True,False,True
2302,2302,441915.0,דורשי יחודך,שומרון,False,True,False,False,False,False
2303,2303,541730.0,"תיכון ת""א",תל אביב-יפו,False,True,False,True,False,True
2304,2304,570663.0,"תורה ומלאכה ע""ש פנקס",תל אביב-יפו,False,True,False,False,False,False
2305,2305,644328.0,עירוני ח' מקיף,באר שבע,False,True,False,True,False,True
2306,2306,140616.0,ישיבת נר ישראל גור,ירושלים,False,True,False,False,False,False
2307,2307,164681.0,שערי בינה,ירושלים,False,True,False,False,False,False
2308,2308,346940.0,ישיבת משנת תורה,ירושלים,False,True,False,False,False,False
2309,2309,360537.0,כנסת יעקב,ירושלים,False,True,False,False,False,False
2310,2310,455675.0,אוהלי יעקב,ירושלים,False,True,False,True,False,True
2311,2311,530006.0,מפתן בני ציון,ירושלים,False,True,False,True,False,True
2312,2312,660316.0,נתיבות להצלחה,נתיבות,False,True,False,True,False,True
2313,2313,460105.0,רמות חפר,עמק חפר,False,True,False,True,False,True
2314,2314,420562.0,גולדה,פתח תקוה,False,True,False,False,False,True
2315,2315,473215.0,מיטב ראשון לציון,ראשון לציון,False,True,False,False,False,True
2316,2316,442327.0,שירת רבקה ורחל,רחובות,False,True,False,True,False,True
2317,2317,610691.0,ניצנה,רמת נגב,False,True,False,True,False,True
2318,2318,120006.0,מרכז לשיקום נוער,ירושלים,False,False,False,True,False,False
2319,2319,131086.0,כפר שמעון,מטה יהודה,False,False,False,True,False,False
2320,2320,141382.0,ישיבת בני-חיל,ירושלים,False,False,False,True,False,True
2321,2321,228635.0,מרכז שיקום נצרת,נצרת,False,False,False,True,False,False
2322,2322,244137.0,חטב עמלנית אילנות,נהריה,False,False,False,True,False,False
2323,2323,361865.0,"ע""י דאר אלהודא",ירושלים,False,False,False,True,False,True
2324,2324,420638.0,דרכי חיים,ירושלים,False,False,False,True,True,False
2325,2325,620096.0,בית יוסף,אשדוד,False,False,False,True,False,False
2326,2326,722272.0,אור משה,בית שמש,False,False,False,True,True,False
2327,2327,184010.0,פריר בית חנינא,ירושלים,False,False,False,False,True,False
2328,2328,184093.0,ישיבת פורת יוסף,ירושלים,False,False,False,False,True,False
2329,2329,320119.0,ברכה - כתות חולים,חיפה,False,False,False,False,True,False
2330,2330,384487.0,הלל יפה,חדרה,False,False,False,False,True,False
2331,2331,384529.0,חינוך מיוחד,קרית ביאליק,False,False,False,False,True,False
2332,2332,411777.0,סולם,בית שמש,False,False,False,False,True,False
2333,2333,412676.0,דאר אל חכמה,ירושלים,False,False,False,False,True,False
2334,2334,440693.0,אלראזי,ירושלים,False,False,False,False,True,False
2335,2335,475616.0,דרך החינוך,מודיעין עילית,False,False,False,False,True,False
2336,2336,475780.0,עלה ירושלים,ירושלים,False,False,False,False,True,False
2337,2337,475871.0,רועי קריב מרכז להורא,תל אביב - יפו,False,False,False,False,True,False
2338,2338,482141.0,אל סביל,רמלה,False,False,False,False,True,False
2339,2339,482505.0,העוגן לב השרון,צור משה,False,False,False,False,True,False
2340,2340,482513.0,נפלאות,כפר יונה,False,False,False,False,True,False
2341,2341,581207.0,מרכז חינוכי וולפסון,חולון,False,False,False,False,True,False
2342,2342,581215.0,שחקים,חולון,False,False,False,False,True,False
2343,2343,582007.0,פלך,תל אביב - יפו,False,False,False,False,True,False
2344,2344,620260.0,יובלים,ירושלים,False,False,False,False,True,False
2345,2345,623850.0,כרם גפנים,כרמיאל,False,False,False,False,True,False
2346,2346,728741.0,אור יהושע נתיבות התו,בית שמש,False,False,False,False,True,False
2347,2347,732735.0,תיכון קדם,ערד,False,False,False,False,True,False
2348,2348,733725.0,מכללה איזורית כסרא ס,כסרא-סמיע,False,False,False,False,True,False
2349,2349,734582.0,בנין שלם,ירושלים,False,False,False,False,True,False
2350,2350,738575.0,ישבת תפארת ישראל,מודיעין עילית,False,False,False,False,True,False
